id,description_polarity
24283683,0.7964
15937407,0.7964
39508035,0.7964
39483903,0.7964
22172290,0.7964
43703289,0.7964
16451311,0.7964
24267604,0.7964
28761650,0.7964
36985840,0.7964
24229941,0.7964
12651922,0.7964
20172681,0.7964
6536680,0.7964
25588962,0.7964
13726787,0.7964
12309629,0.7964
9826672,0.7964
6915317,0.7964
21313169,0.7964
35069634,0.7964
38217188,0.7964
6025128,0.7964
14869716,0.7964
47561882,0.7964
34944732,0.7964
20168295,0.7964
33646343,0.7964
39227652,0.7964
48047227,0.7964
5708414,0.7964
38873806,0.7964
46970923,0.7964
11842507,0.7964
17893194,0.7964
21242866,0.7964
26966370,0.7964
10330822,0.7964
38864536,0.7964
39090294,0.7964
43309418,0.7964
18024165,0.7964
37813979,0.7964
5805942,0.7964
26211597,0.7964
31314025,0.7964
22014709,0.7964
35503781,0.7964
20474413,0.7964
20982498,0.7964
30369908,0.7964
5706579,0.7964
23421263,0.7964
35875534,0.7964
19101079,0.7964
33581872,0.7964
21325134,0.7962
6956745,0.796
45301827,0.796
13189270,0.796
25892689,0.7958
15529620,0.7954
5281143,0.7951
34317375,0.7946
34603634,0.7946
3869807,0.7939
24790759,0.7935
5313792,0.7935
29189174,0.7935
7127888,0.7935
18595802,0.7935
37772621,0.7934
38760804,0.791
11021437,0.7906
30225574,0.7906
5074952,0.7906
4492545,0.7906
25083487,0.7906
32787428,0.7906
38157837,0.7906
4808125,0.7906
38236139,0.7906
9665708,0.7906
5821852,0.7906
8341174,0.7906
43317976,0.7906
35703964,0.7906
44307957,0.7906
28480015,0.7906
47892674,0.7906
30485643,0.7906
43925819,0.7906
20239036,0.7906
40635337,0.7906
12379483,0.7906
43404066,0.7906
17332494,0.7906
36384125,0.7906
32934871,0.7906
15956068,0.7906
31904903,0.7906
33137950,0.7906
28281505,0.7906
35378234,0.7906
43546133,0.7906
36764495,0.7906
3774155,0.7906
47289066,0.7906
29186640,0.7906
45724858,0.7906
45075782,0.7906
27582013,0.7906
47768366,0.7906
34035225,0.7906
47193398,0.7906
6636581,0.7906
43170578,0.7906
16718843,0.7906
42184242,0.7906
42357377,0.7906
7341262,0.7906
41025640,0.7906
40058289,0.7906
27336751,0.7906
35039653,0.7906
29830640,0.7906
37116593,0.7906
47308149,0.7906
20331704,0.7906
26012060,0.7906
28289675,0.7906
38627777,0.7906
6317854,0.7906
37049149,0.7906
23005712,0.7906
15663250,0.7902
6674171,0.7902
46376483,0.7902
7673693,0.7902
37175718,0.7902
40414823,0.79
36835976,0.7899
6424363,0.7897
19094099,0.7897
11656333,0.7893
35941254,0.7893
23410278,0.7892
26203978,0.7887
42813504,0.7884
20875409,0.7883
46011015,0.788
37358525,0.788
40590884,0.788
6832028,0.7879
13332789,0.7876
955073,0.7876
20970829,0.7876
855991,0.7876
5716954,0.7876
26170163,0.7876
21450561,0.7873
32758568,0.7871
35787670,0.7861
19015728,0.7861
47741794,0.7856
45560552,0.7845
8390151,0.7845
48081533,0.7845
1638995,0.7845
543810,0.7845
42452168,0.7845
7920737,0.7845
47144100,0.7845
42648196,0.7845
5891077,0.7845
44361082,0.7845
5434497,0.7845
42290373,0.7845
45722817,0.7845
44418458,0.7845
8778656,0.7845
44432815,0.7845
5298352,0.7845
2564746,0.7845
45034067,0.7845
45923824,0.7845
42787953,0.7845
45567528,0.7845
12265070,0.7845
17592271,0.7845
32549411,0.7845
32140237,0.7845
10219947,0.7845
31638978,0.7845
38538059,0.7845
24944778,0.7845
35910249,0.7845
30405128,0.7845
29984456,0.7845
36420402,0.7845
16906073,0.7845
36737923,0.7845
27928162,0.7845
18347460,0.7845
18765370,0.7845
37447602,0.7845
37691485,0.7845
26967929,0.7845
39366818,0.7845
30823545,0.7845
10103455,0.7845
34682444,0.7845
14005067,0.7845
9670752,0.7845
34443148,0.7845
14215561,0.7845
33669950,0.7845
37533422,0.7845
20588580,0.7845
22161454,0.7845
29208389,0.7841
18308187,0.7841
28578119,0.7841
11244694,0.7841
7024932,0.7841
6782410,0.7838
45545489,0.783
21648978,0.783
39824890,0.783
9807916,0.7825
21045593,0.7823
21900543,0.7819
44103929,0.7818
45330201,0.7818
13950414,0.7814
34043215,0.7814
36788894,0.7814
15900006,0.7814
39228766,0.7812
30589455,0.7809
33964988,0.7806
12676659,0.78
40697715,0.7797
5029231,0.7792
26488062,0.7787
1606092,0.7783
23309267,0.7783
22550499,0.7783
40997056,0.7783
20175194,0.7783
18492397,0.7783
46296701,0.7783
3250197,0.7783
22065289,0.7783
46311151,0.7783
26135477,0.7783
19068824,0.7783
37915231,0.7783
38209263,0.7783
47733344,0.7783
19273506,0.7783
20174523,0.7783
4680622,0.7783
27190368,0.7783
31243250,0.7783
6901399,0.7783
43283955,0.7783
43375031,0.7783
14386680,0.7783
13728288,0.7783
13714976,0.7783
32526278,0.7783
14946272,0.7783
15020544,0.7783
7203608,0.7783
31617328,0.7783
35619672,0.7783
6398547,0.7783
13348585,0.7783
44434528,0.7783
37495094,0.7783
16229062,0.7783
42206536,0.7783
29660881,0.7783
45421235,0.7783
45423419,0.7783
20678397,0.7783
17605642,0.7783
5041028,0.7783
45577748,0.7783
4977164,0.7783
18229448,0.7783
27599491,0.7783
41241317,0.7783
45958490,0.7783
39987932,0.7783
13978229,0.7783
9877141,0.7783
39331379,0.7783
44978769,0.7778
20827956,0.7778
4091580,0.7778
5749444,0.7778
45892967,0.7778
24289630,0.7777
37830133,0.7769
12601044,0.7769
19210831,0.7765
36413929,0.775
41527127,0.775
33130278,0.775
36319259,0.775
23150819,0.775
36148731,0.7748
925491,0.7745
25308360,0.7745
38578653,0.774
47069894,0.7734
46922337,0.7734
33694695,0.7732
32441186,0.7726
33142208,0.7717
15115404,0.7717
22616552,0.7717
22474766,0.7717
33140465,0.7717
22542565,0.7717
47753511,0.7717
33141651,0.7717
33140918,0.7717
47432840,0.7717
37876703,0.7717
14111352,0.7717
33141742,0.7717
28304498,0.7717
27581133,0.7717
15097136,0.7717
13407243,0.7717
31018919,0.7717
13208881,0.7717
14330267,0.7717
38876863,0.7717
46469829,0.7717
28360442,0.7717
6276955,0.7717
30936412,0.7717
28260937,0.7717
20928703,0.7717
14371327,0.7717
38996850,0.7717
2576027,0.7717
39024403,0.7717
10547910,0.7717
15799628,0.7717
18447774,0.7717
38026971,0.7717
42450390,0.7717
39156747,0.7717
37916419,0.7717
29651831,0.7717
39314435,0.7717
21596152,0.7717
37781025,0.7717
19293919,0.7717
36263228,0.7717
16362158,0.7717
29992390,0.7717
46236811,0.7717
15409864,0.7717
42560698,0.7717
35547820,0.7717
39220079,0.7717
8442686,0.7717
30998366,0.7717
6092208,0.7717
15512181,0.7717
45235570,0.7717
37493694,0.7717
18466858,0.7717
22258428,0.7717
7180712,0.7712
36484874,0.7701
37751953,0.7698
3229123,0.7693
41686830,0.7688
17456253,0.7684
36040798,0.7684
46235470,0.7684
13151442,0.7672
45812344,0.7651
33038361,0.765
43848924,0.765
13540340,0.765
37059993,0.765
7292461,0.765
19316065,0.765
47708071,0.765
44262195,0.765
12207102,0.765
2325040,0.765
43791976,0.765
39607190,0.765
27030294,0.765
14615293,0.765
46872057,0.765
25099050,0.765
21509011,0.765
47566122,0.765
7047342,0.765
43881971,0.765
27529894,0.765
47453411,0.765
7061794,0.765
26951759,0.765
40618831,0.765
9810750,0.765
37278622,0.765
46398731,0.765
17859904,0.765
26330352,0.765
8763178,0.765
26715184,0.765
39813584,0.765
38731907,0.765
46329637,0.765
32713898,0.765
11211594,0.765
10994303,0.765
15204934,0.765
28846143,0.765
28732614,0.765
5708800,0.765
33885042,0.765
10086166,0.765
29123458,0.765
47785292,0.765
47859241,0.765
14227945,0.765
20256395,0.765
20590813,0.765
22572727,0.765
45267974,0.765
21755516,0.765
17158410,0.765
10298818,0.765
45483831,0.765
39942758,0.765
35520634,0.765
6047019,0.765
12446620,0.765
9756835,0.765
25980975,0.765
47975284,0.765
5268254,0.765
6790771,0.7648
45542983,0.7645
43363915,0.764
4296370,0.7635
21378457,0.7624
38353067,0.7624
39749543,0.7624
42604440,0.7624
10114935,0.762
31261727,0.7615
35951930,0.7615
24582520,0.7615
10298207,0.7615
37814991,0.7615
4031210,0.7615
22676052,0.7609
45178021,0.7606
45724531,0.7602
23784390,0.7596
10822840,0.7579
34398428,0.7579
24199921,0.7579
12522292,0.7579
18359404,0.7579
45768201,0.7579
35740391,0.7579
44061250,0.7579
34839883,0.7579
41208269,0.7579
4223452,0.7579
35548505,0.7579
32574184,0.7579
31686308,0.7579
30369977,0.7579
21976318,0.7579
26740578,0.7579
1066060,0.7579
18636686,0.7579
4241836,0.7579
43953656,0.7579
21357979,0.7579
30420254,0.7579
34903278,0.7579
42225366,0.7579
29303096,0.7579
22252067,0.7579
29586050,0.7579
47253628,0.7579
13885568,0.7579
13523146,0.7579
23189004,0.7579
28318285,0.7579
35756569,0.7579
23728852,0.7579
5353556,0.7579
18909363,0.7579
47581233,0.7579
7938130,0.7579
37884763,0.7579
13766864,0.7579
47718541,0.7579
26315960,0.7579
38871694,0.7579
23856083,0.7579
28366715,0.7579
18226266,0.7579
20917253,0.7574
6702138,0.7574
40264024,0.7574
44165166,0.7569
14572722,0.7564
48058004,0.7556
48058250,0.7556
48057176,0.7556
40815297,0.7556
48057451,0.7556
27835179,0.7553
14015984,0.7548
17554026,0.7548
41890724,0.7545
30641259,0.7543
38697749,0.7543
44354359,0.7543
32978308,0.7541
22445725,0.7532
20835660,0.7524
27492729,0.7519
18563132,0.7506
45564386,0.7506
20191799,0.7506
22076522,0.7506
44207134,0.7506
29717706,0.7506
6973336,0.7506
3197598,0.7506
28361291,0.7506
29242529,0.7506
17526661,0.7506
12904571,0.7506
36942926,0.7506
39273965,0.7506
12955807,0.7506
45544294,0.7506
9865134,0.7506
20090290,0.7506
38904653,0.7506
40677179,0.7506
30338254,0.7506
46190174,0.7506
44012472,0.7506
6603272,0.7506
26706078,0.7506
511141,0.7506
6411188,0.7506
43690538,0.7506
39632463,0.7506
18737895,0.7506
18490862,0.7506
4006634,0.7506
36138603,0.7506
47311181,0.7506
47792642,0.7506
47328778,0.7506
39466007,0.7506
15500719,0.7506
42901803,0.7506
7734057,0.7506
4653026,0.7506
36606336,0.7506
25768988,0.7506
7001331,0.7506
18347371,0.7506
42855825,0.7506
34711754,0.7506
34421855,0.7506
13973714,0.7506
44522626,0.7506
23884451,0.7506
18310561,0.7506
38564993,0.7506
4596950,0.7506
43363485,0.7506
47255450,0.7506
19198250,0.7506
4958373,0.7506
21161764,0.7506
36298940,0.7506
45255535,0.7506
45232777,0.7506
15986161,0.7506
41192744,0.7506
45400617,0.7506
6490981,0.7501
40212182,0.7501
6113860,0.7501
11220512,0.7501
45069142,0.7501
39224837,0.7496
3467582,0.7479
47584446,0.7479
9712725,0.7474
14101559,0.7474
34260112,0.7469
43371771,0.7469
45400422,0.7457
40251613,0.7457
9424894,0.7449
39248728,0.7442
40382953,0.744
38025664,0.743
26513704,0.743
35384968,0.743
11356374,0.743
40845163,0.743
37988061,0.743
15340750,0.743
25779097,0.743
35266970,0.743
46788530,0.743
40732626,0.743
17905708,0.743
8732616,0.743
1718363,0.743
33563378,0.743
41588660,0.743
20029130,0.743
13825593,0.743
7318222,0.743
30968183,0.743
34549243,0.743
12367878,0.743
40150004,0.743
30675993,0.743
22637987,0.743
28198440,0.743
29340107,0.743
13953171,0.743
22344184,0.743
41964583,0.743
45179227,0.743
45164177,0.743
42047022,0.743
42180000,0.743
13997389,0.743
34282875,0.743
28229518,0.743
40357957,0.743
47008229,0.743
24736173,0.743
42763656,0.743
32787197,0.743
35548850,0.743
14693852,0.743
18566295,0.743
46144491,0.743
39888674,0.743
37563008,0.743
3167771,0.743
43612453,0.743
15531995,0.743
37221150,0.743
45978660,0.743
9558303,0.743
40504945,0.743
41211211,0.743
8187499,0.743
10879723,0.743
43542380,0.743
33343742,0.743
4708992,0.743
4719917,0.743
45656875,0.743
11531274,0.7428
47575815,0.7428
37712697,0.7425
18638123,0.7425
47216745,0.7419
10942826,0.7402
44431151,0.7397
6453260,0.7394
30427906,0.7391
9844689,0.7391
21739012,0.7389
17651364,0.7377
45097825,0.7375
4029348,0.736
7872648,0.7351
32508227,0.7351
14771353,0.7351
40986216,0.7351
37091363,0.7351
19984212,0.7351
35865171,0.7351
23520758,0.7351
40708563,0.7351
33757579,0.7351
12224371,0.7351
47048726,0.7351
39864589,0.7351
12298825,0.7351
4963598,0.7351
771141,0.7351
13273250,0.7351
27109969,0.7351
27171233,0.7351
19681841,0.7351
10967242,0.7351
6344190,0.7351
27461189,0.7351
18343919,0.7351
31256914,0.7351
46376917,0.7351
23903551,0.7351
10681460,0.7351
495303,0.7351
4725633,0.7351
38677336,0.7351
15858230,0.7351
33497535,0.7351
13856424,0.7351
6274286,0.7351
33074386,0.7351
42690352,0.7351
16221359,0.7351
40059285,0.7351
46871281,0.7351
10042369,0.7351
18976964,0.7351
41999826,0.7351
6848133,0.7351
26398789,0.7351
6462559,0.7351
34521694,0.7351
43085316,0.7351
34522345,0.7351
15269706,0.7351
29944092,0.7351
3802485,0.7351
42637968,0.7351
16366769,0.7351
36600016,0.7351
48032050,0.7348
7966411,0.7347
29754991,0.7346
3052325,0.7346
42994654,0.7346
47392497,0.7346
36149417,0.7328
45380215,0.7328
35197225,0.7322
20980306,0.7322
41126646,0.7311
37257755,0.7296
36105449,0.7288
45503265,0.7269
38983087,0.7269
33883395,0.7269
44335904,0.7269
5944041,0.7269
24373243,0.7269
45083928,0.7269
33186559,0.7269
17221621,0.7269
27453032,0.7269
19712089,0.7269
8101498,0.7269
9975236,0.7269
24534528,0.7269
30038764,0.7269
43612210,0.7269
30039159,0.7269
37525285,0.7269
1931961,0.7269
34306416,0.7269
33375050,0.7269
15758980,0.7269
39560580,0.7269
28464074,0.7269
39498524,0.7269
42387745,0.7269
39361355,0.7269
17012915,0.7269
43125208,0.7269
10489621,0.7269
20026891,0.7269
28147906,0.7269
28047686,0.7269
47511733,0.7269
45753912,0.7269
22017165,0.7269
10595180,0.7269
39231421,0.7269
27655643,0.7269
28467555,0.7269
29848813,0.7269
38606659,0.7269
9126561,0.7269
28467680,0.7269
57483,0.7269
16442542,0.7269
44133172,0.7269
33048806,0.7269
37838071,0.7269
25428477,0.7269
44131486,0.7269
18940998,0.7269
3868685,0.7269
6643972,0.7269
38257281,0.7269
20953519,0.7269
39393588,0.7269
5455641,0.7264
43844699,0.7264
42671571,0.7264
7912610,0.7264
41092081,0.7264
40594461,0.7264
45013031,0.7261
46832027,0.7256
44504326,0.7254
45119978,0.7251
45164014,0.7251
45164657,0.7251
15616432,0.725
13634984,0.7227
47703014,0.7227
15523149,0.7227
29357892,0.7227
28765358,0.7227
16691389,0.7227
35093167,0.7216
18963397,0.7206
12227956,0.7184
21140905,0.7184
45481903,0.7184
27783629,0.7184
38922294,0.7184
21024101,0.7184
13193454,0.7184
17846364,0.7184
21147043,0.7184
45609160,0.7184
36960807,0.7184
5133003,0.7184
45551199,0.7184
39724111,0.7184
45659163,0.7184
25294738,0.7184
23392766,0.7184
462366,0.7184
45375466,0.7184
38979405,0.7184
44502462,0.7184
21783008,0.7184
21868557,0.7184
16407788,0.7184
7501176,0.7184
45054635,0.7184
3704356,0.7184
39976018,0.7184
45137218,0.7184
18985283,0.7184
5806072,0.7184
45200601,0.7184
43111141,0.7184
29583895,0.7184
47834677,0.7184
29338866,0.7184
16204975,0.7184
43207562,0.7184
30766443,0.7184
15006810,0.7184
12493046,0.7184
39035100,0.7184
30776203,0.7184
46401869,0.7184
30785901,0.7184
35285821,0.7184
12042727,0.7184
31908151,0.7184
31569331,0.7184
41034037,0.7184
41087967,0.7184
44154270,0.7184
47354688,0.7184
27198494,0.7184
41312374,0.7184
10709971,0.7184
15545774,0.7184
47474051,0.7184
4430221,0.7184
41196876,0.7184
34907653,0.7184
45863747,0.7184
47425131,0.7184
44250795,0.7184
43402563,0.7178
7278811,0.7178
43595197,0.7178
19760453,0.7178
39243002,0.7172
43703677,0.7172
8001458,0.7165
45412852,0.7165
34279837,0.7165
14510316,0.7156
38166013,0.7154
12406747,0.7152
33591389,0.7145
17285575,0.714
33911456,0.714
5834694,0.714
27704943,0.714
26256271,0.7139
22187619,0.7108
5669953,0.7096
14057261,0.7096
14330995,0.7096
6103923,0.7096
47112646,0.7096
42794743,0.7096
45284267,0.7096
1592045,0.7096
15718503,0.7096
39864804,0.7096
9261177,0.7096
25389872,0.7096
25389856,0.7096
40251779,0.7096
25389869,0.7096
36964414,0.7096
45718660,0.7096
7712600,0.7096
27524110,0.7096
47113225,0.7096
47113139,0.7096
47113305,0.7096
28286712,0.7096
47113393,0.7096
11659485,0.7096
18124965,0.7096
45384171,0.7096
20227354,0.7096
19113743,0.7096
21515266,0.7096
46578334,0.7096
46411401,0.7096
14193986,0.7096
47112928,0.7096
47113061,0.7096
29736021,0.7096
18458783,0.7096
45593375,0.7096
45351883,0.7096
30539759,0.7096
40633740,0.7096
33959385,0.7096
47113498,0.7096
6949068,0.7096
20787011,0.7096
25881397,0.7096
39349675,0.7096
33900058,0.7096
22344503,0.7096
43639492,0.7092
46010275,0.7089
44186336,0.7089
24155473,0.7089
41646190,0.7089
41597820,0.7089
42208347,0.7089
40279984,0.7089
35906495,0.7079
28934763,0.7069
2087575,0.7067
34778766,0.7063
44699758,0.7056
40509763,0.705
21382275,0.7047
35649923,0.7041
9759309,0.7037
16596958,0.7037
34149602,0.7037
24312292,0.7033
46354373,0.7029
31103469,0.7026
26967367,0.7003
8823118,0.7003
42092232,0.7003
36345682,0.7003
47968974,0.7003
36018977,0.7003
20819593,0.7003
26967277,0.7003
13435146,0.7003
19134066,0.7003
19712898,0.7003
9383507,0.7003
29764813,0.7003
18409349,0.7003
20435814,0.7003
42247897,0.7003
40895574,0.7003
41977597,0.7003
7750267,0.7003
41999334,0.7003
26967838,0.7003
31309101,0.7003
1180678,0.7003
26967687,0.7003
39204753,0.7003
41861993,0.7003
26967455,0.7003
39317499,0.7003
35917364,0.7003
5152800,0.7003
18157944,0.7003
20173105,0.7003
41275522,0.7003
45517564,0.7003
37370116,0.7003
18056062,0.7003
46898308,0.7003
33494381,0.7003
40680845,0.7003
42605924,0.7003
33784379,0.7003
39501006,0.7003
46200013,0.7003
18354102,0.7003
42862366,0.7003
20792832,0.7003
41644417,0.7003
37719064,0.7003
47029752,0.7003
5375444,0.7003
26396315,0.7003
43460948,0.7003
31902297,0.7003
23419157,0.7003
2296506,0.7003
24185291,0.7003
6782553,0.7003
29436591,0.6997
44533569,0.6997
34535298,0.6997
41031531,0.6992
17685172,0.6992
17702989,0.6992
35792193,0.6983
40132905,0.6983
11741442,0.698
36146621,0.6974
45100310,0.6974
39583399,0.6969
864193,0.6962
45546105,0.6956
37536828,0.6956
43651885,0.6945
39974556,0.6911
18805913,0.6908
39675026,0.6908
34245006,0.6908
6924138,0.6908
32888323,0.6908
29732713,0.6908
22081409,0.6908
20900754,0.6908
27948721,0.6908
46542711,0.6908
21013560,0.6908
31995804,0.6908
37535515,0.6908
41352502,0.6908
10633629,0.6908
47496110,0.6908
14743083,0.6908
16519421,0.6908
24822188,0.6908
39858090,0.6908
9417165,0.6908
18077785,0.6908
8239154,0.6908
35383121,0.6908
35545955,0.6908
21895866,0.6908
19967920,0.6908
47551176,0.6908
44250876,0.6908
17810700,0.6908
31054584,0.6908
38783172,0.6908
26499426,0.6908
20285249,0.6908
32271860,0.6908
21111547,0.6908
1659168,0.6908
43324370,0.6908
17178280,0.6908
33851450,0.6908
26405219,0.6908
17224913,0.6908
35621805,0.6908
12382195,0.6908
8288471,0.6908
6863551,0.6908
29037211,0.6908
37839508,0.6908
46918575,0.6908
17122785,0.6908
42609579,0.6908
37755044,0.6908
46843200,0.6908
46325895,0.6908
20549931,0.6908
26251765,0.6908
40025161,0.6908
7714064,0.6908
23883291,0.6908
37886870,0.6908
26440688,0.6901
27725239,0.6901
36111629,0.6894
28007203,0.6879
25832723,0.6872
12098501,0.6872
28841426,0.6871
8684070,0.6865
24649761,0.6861
206529,0.6844
44807789,0.6841
16740234,0.6839
20847115,0.6833
34230631,0.6808
7326421,0.6808
42206963,0.6808
44389685,0.6808
44248869,0.6808
6291995,0.6808
35863250,0.6808
43161810,0.6808
13732381,0.6808
280249,0.6808
33775185,0.6808
35228029,0.6808
43893416,0.6808
21094469,0.6808
39647893,0.6808
9739179,0.6808
48011448,0.6808
12283185,0.6808
36718254,0.6808
40825771,0.6808
22506985,0.6808
4257135,0.6808
47028723,0.6808
40434986,0.6808
40210270,0.6808
39894460,0.6808
37534188,0.6808
46732399,0.6808
21549365,0.6808
25743531,0.6808
29238861,0.6808
45958778,0.6808
27394074,0.6808
25010091,0.6808
39085688,0.6808
9574298,0.6808
25627807,0.6808
39063523,0.6808
21595749,0.6808
41591601,0.6808
22900899,0.6808
28390381,0.6808
21454958,0.6808
12232774,0.6808
20196141,0.6808
38044590,0.6808
21511304,0.6808
22432823,0.6808
47009949,0.6808
27756476,0.6808
20653216,0.6808
18647358,0.6808
38290156,0.6808
39926912,0.6808
16833290,0.6808
38797747,0.6808
29881659,0.6808
47729698,0.6808
3257102,0.6808
23058156,0.6808
864479,0.6808
47882385,0.6808
26847746,0.6808
42013442,0.6808
38097542,0.6807
45285616,0.6801
23063542,0.6801
3052262,0.6801
22189094,0.6801
19848558,0.6801
31644221,0.6801
24995413,0.6794
2684891,0.6786
37206416,0.6779
26943132,0.6772
29159829,0.6771
26454108,0.6764
21684541,0.6757
30061519,0.6757
13743342,0.6757
45178854,0.6757
21412714,0.674
21205564,0.674
24855747,0.674
21397148,0.674
21448878,0.674
21446706,0.674
21665322,0.674
21105999,0.674
21126450,0.674
9382997,0.6732
33402110,0.6705
47748513,0.6705
44407595,0.6705
47719610,0.6705
37914873,0.6705
33405253,0.6705
31574389,0.6705
33422646,0.6705
7202212,0.6705
43959576,0.6705
46604058,0.6705
33421675,0.6705
33422451,0.6705
47266499,0.6705
26077705,0.6705
9295152,0.6705
8634098,0.6705
15132980,0.6705
33422059,0.6705
21249409,0.6705
33422524,0.6705
33422317,0.6705
33422837,0.6705
22971212,0.6705
12125860,0.6705
16104617,0.6705
32814128,0.6705
14935968,0.6705
22249237,0.6705
14860996,0.6705
5761422,0.6705
29226047,0.6705
22408470,0.6705
12852689,0.6705
2863021,0.6705
38435678,0.6705
37103291,0.6705
24223824,0.6705
8756013,0.6705
29430838,0.6705
20943344,0.6705
38069982,0.6705
9749102,0.6705
37084811,0.6705
33402066,0.6705
31124779,0.6705
9881592,0.6705
33377669,0.6705
39412975,0.6705
17962920,0.6705
40579903,0.6705
39644742,0.6705
13711498,0.6705
28276581,0.6705
28407810,0.6701
36033103,0.6697
35003792,0.6697
19465868,0.6697
19866961,0.6697
19642622,0.6697
7104884,0.6697
44542057,0.6697
25872744,0.6694
47782279,0.6694
148945,0.669
7893540,0.6682
48014565,0.6666
41270033,0.6666
27108525,0.6658
20192968,0.6652
42325294,0.6648
43708692,0.6597
3238717,0.6597
15008251,0.6597
34687518,0.6597
34843186,0.6597
40695357,0.6597
11037846,0.6597
8760443,0.6597
33252397,0.6597
24307157,0.6597
25101395,0.6597
46724722,0.6597
46697917,0.6597
33443296,0.6597
24195973,0.6597
3775696,0.6597
8435997,0.6597
18518988,0.6597
21440332,0.6597
45917619,0.6597
7368315,0.6597
27505716,0.6597
47770351,0.6597
29444626,0.6597
18464348,0.6597
45237692,0.6597
9284160,0.6597
39519288,0.6597
16192485,0.6597
4438455,0.6597
44558164,0.6597
16976254,0.6597
5771466,0.6597
29277477,0.6597
47805657,0.6597
14152093,0.6597
42051655,0.6597
28305698,0.6597
34281364,0.6597
9258704,0.6597
17435199,0.6597
46299954,0.6597
20732368,0.6597
9146137,0.6597
15937849,0.6597
40200649,0.6597
24753554,0.659
26959390,0.6582
3668197,0.6573
25058113,0.6549
6724677,0.6542
7390155,0.6542
12757798,0.6542
44572069,0.6542
6912817,0.6542
28821553,0.6534
30741146,0.6534
36605276,0.6486
43051198,0.6486
36846372,0.6486
24018771,0.6486
24574334,0.6486
38292670,0.6486
45407867,0.6486
40683425,0.6486
43766054,0.6486
21944386,0.6486
39090246,0.6486
9414650,0.6486
6155866,0.6486
45333069,0.6486
19438380,0.6486
36907843,0.6486
43680156,0.6486
29334011,0.6486
29335006,0.6486
26488334,0.6486
31026575,0.6486
35282820,0.6486
6377684,0.6486
47500817,0.6486
37971088,0.6486
48046781,0.6486
46021343,0.6486
25843940,0.6486
21029525,0.6486
6492767,0.6486
26967041,0.6486
19241527,0.6486
26966826,0.6486
47520061,0.6486
6480476,0.6486
273304,0.6486
14239170,0.6486
23614198,0.6486
3945289,0.6486
31320962,0.6486
31310838,0.6486
4745393,0.6486
41208950,0.6486
19232550,0.6486
17634748,0.6486
31001497,0.6486
23504433,0.6486
31027116,0.6486
1722517,0.6486
45711268,0.6486
19226933,0.6486
14655584,0.6486
22780141,0.6486
39023303,0.6486
8888508,0.6486
23843626,0.6486
15056731,0.6486
18371077,0.6486
25573113,0.6486
25626729,0.6486
8779474,0.6478
44168887,0.6478
23633368,0.6478
29402719,0.6478
8927547,0.647
44499849,0.647
40401149,0.6465
43278909,0.6465
47786356,0.6465
42172942,0.6428
21077866,0.6428
14916561,0.6428
35715002,0.6412
8722057,0.6406
21567879,0.6369
2339823,0.6369
18836917,0.6369
31693341,0.6369
26364530,0.6369
31132652,0.6369
26255302,0.6369
33117245,0.6369
41778007,0.6369
47527923,0.6369
15289613,0.6369
3833689,0.6369
8546395,0.6369
45399710,0.6369
7024331,0.6369
38677436,0.6369
41538700,0.6369
12022696,0.6369
38894337,0.6369
31259259,0.6369
18327787,0.6369
27470998,0.6369
33806768,0.6369
6364171,0.6369
4455897,0.6369
46032251,0.6369
27548751,0.6369
22842833,0.6369
31598045,0.6369
47754924,0.6369
41006183,0.6369
24778253,0.6369
23085241,0.6369
4183535,0.6369
9331373,0.6369
39110284,0.6369
7603735,0.6369
46877937,0.6369
8967384,0.6369
40639839,0.6369
40653190,0.6369
30107860,0.6369
46970784,0.6369
30347584,0.6369
14717510,0.6369
29784122,0.6369
12865950,0.6369
36349569,0.6369
46947244,0.6369
35418488,0.6369
35288603,0.6369
47403214,0.6369
32931492,0.6369
13669058,0.6369
2692019,0.6369
24496096,0.6369
13459721,0.6369
44662059,0.6369
38625681,0.6369
20359175,0.6369
2636061,0.6369
46846744,0.6369
10059956,0.6369
43881340,0.6369
14994006,0.6369
36558591,0.6369
22077410,0.6369
43836072,0.6361
35596656,0.6352
1759486,0.6342
40178566,0.6327
9260908,0.6326
27847196,0.6326
7368673,0.631
6085633,0.6293
33993987,0.6293
37998598,0.6275
9108756,0.6275
25516516,0.6258
33856728,0.6249
19291871,0.6249
32219569,0.6249
16467146,0.6249
14993912,0.6249
29597313,0.6249
5778276,0.6249
47937111,0.6249
32335863,0.6249
3520729,0.6249
20602233,0.6249
46808603,0.6249
16352894,0.6249
2736265,0.6249
19292391,0.6249
29832586,0.6249
934523,0.6249
33255463,0.6249
30018941,0.6249
6716274,0.6249
47058522,0.6249
16382985,0.6249
30508308,0.6249
17120862,0.6249
45868839,0.6249
46748451,0.6249
27005359,0.6249
46102846,0.6249
21518828,0.6249
45733083,0.6249
27611432,0.6249
6310283,0.6249
31252884,0.6249
2303094,0.6249
1886850,0.6249
21321157,0.6249
4091123,0.6249
23496140,0.6249
6868488,0.6249
18950996,0.6249
28890464,0.6249
17264203,0.6249
2571251,0.6249
19099702,0.6249
6224282,0.6249
33423753,0.6249
19121960,0.6249
31654580,0.6249
39654176,0.6249
11623936,0.6249
10982574,0.6249
8905409,0.6249
13814117,0.6249
11022785,0.6249
13960968,0.6249
35914949,0.6249
